round,shuffle_role,period_length,num_subperiods,gamma,mean_matching,max_info,players_per_group,game,regret,practice,session_code,subsession_id,id_in_subsession,tick,p1_code,p1_role,p1_strategy,p1_regret0,p1_regret1,p1_regret2,p1_target,p2_code,p2_role,p2_strategy,p2_regret0,p2_regret1,p2_regret2,p2_target,p3_code,p3_role,p3_strategy,p3_regret0,p3_regret1,p3_regret2,p3_target,p4_code,p4_role,p4_strategy,p4_regret0,p4_regret1,p4_regret2,p4_target,p5_code,p5_role,p5_strategy,p5_regret0,p5_regret1,p5_regret2,p5_target,p6_code,p6_role,p6_strategy,p6_regret0,p6_regret1,p6_regret2,p6_target,p7_code,p7_role,p7_strategy,p7_regret0,p7_regret1,p7_regret2,p7_target,p8_code,p8_role,p8_strategy,p8_regret0,p8_regret1,p8_regret2,p8_target,p9_code,p9_role,p9_strategy,p9_regret0,p9_regret1,p9_regret2,p9_target,p10_code,p10_role,p10_strategy,p10_regret0,p10_regret1,p10_regret2,p10_target,p11_code,p11_role,p11_strategy,p11_regret0,p11_regret1,p11_regret2,p11_target,p12_code,p12_role,p12_strategy,p12_regret0,p12_regret1,p12_regret2,p12_target
1,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,551,1,5,n8xjdgkg,p1,1,80,200,0,nan,6i51jqgv,p2,0,200,200,0,nan,ccm46szm,p3,2,40,120,220,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,551,1,6,n8xjdgkg,p1,1,67,183,0,nan,6i51jqgv,p2,0,167,133,0,nan,ccm46szm,p3,2,100,0,100,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,551,1,7,n8xjdgkg,p1,1,57,171,0,nan,6i51jqgv,p2,0,150,100,0,nan,ccm46szm,p3,2,100,0,100,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,551,1,8,n8xjdgkg,p1,1,50,163,0,nan,6i51jqgv,p2,1,140,80,0,nan,ccm46szm,p3,0,100,0,100,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,551,1,9,n8xjdgkg,p1,1,44,156,0,nan,6i51jqgv,p2,1,175,150,0,nan,ccm46szm,p3,2,0,200,300,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,551,1,10,n8xjdgkg,p1,0,40,150,0,nan,6i51jqgv,p2,1,160,120,0,nan,ccm46szm,p3,2,75,50,150,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,551,1,11,n8xjdgkg,p1,1,0,100,0,nan,6i51jqgv,p2,0,150,100,0,nan,ccm46szm,p3,2,60,40,120,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,551,1,12,n8xjdgkg,p1,1,36,145,0,nan,6i51jqgv,p2,0,133,67,0,nan,ccm46szm,p3,2,67,33,117,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,551,1,13,n8xjdgkg,p1,1,33,142,0,nan,6i51jqgv,p2,0,129,57,0,nan,ccm46szm,p3,1,71,29,114,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,551,1,14,n8xjdgkg,p1,1,46,146,0,nan,6i51jqgv,p2,0,138,75,0,nan,ccm46szm,p3,1,50,100,200,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,551,1,15,n8xjdgkg,p1,1,57,150,0,nan,6i51jqgv,p2,0,144,89,0,nan,ccm46szm,p3,1,57,86,186,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,551,1,16,n8xjdgkg,p1,1,67,153,0,nan,6i51jqgv,p2,0,150,100,0,nan,ccm46szm,p3,1,63,75,175,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,551,1,17,n8xjdgkg,p1,1,75,156,0,nan,6i51jqgv,p2,0,155,109,0,nan,ccm46szm,p3,1,67,67,167,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,551,1,18,n8xjdgkg,p1,1,82,159,0,nan,6i51jqgv,p2,0,158,117,0,nan,ccm46szm,p3,2,70,60,160,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,551,1,19,n8xjdgkg,p1,1,78,156,0,nan,6i51jqgv,p2,0,154,108,0,nan,ccm46szm,p3,2,75,25,113,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,551,2,0,9y0qlson,p1,1,0,0,0,nan,e4e7zv5q,p2,0,0,0,0,nan,yv1szc9s,p3,0,0,0,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,551,2,1,9y0qlson,p1,1,0,100,0,nan,e4e7zv5q,p2,0,100,0,0,nan,yv1szc9s,p3,0,100,0,100,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,551,2,2,9y0qlson,p1,1,0,100,0,nan,e4e7zv5q,p2,0,100,0,0,nan,yv1szc9s,p3,2,100,0,100,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,551,2,3,9y0qlson,p1,1,0,100,0,nan,e4e7zv5q,p2,0,100,0,0,nan,yv1szc9s,p3,2,100,0,100,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,True,80,20,1.0,False,False,3,FP,3,True,nqjb1hn3,551,2,4,9y0qlson,p1,0,0,100,0,nan,e4e7zv5q,p2,0,100,0,0,nan,yv1szc9s,p3,1,100,0,100,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
