round,shuffle_role,period_length,num_subperiods,gamma,mean_matching,max_info,players_per_group,game,regret,practice,session_code,subsession_id,id_in_subsession,tick,p1_code,p1_role,p1_strategy,p1_target,p2_code,p2_role,p2_strategy,p2_target,p3_code,p3_role,p3_strategy,p3_target,p4_code,p4_role,p4_strategy,p4_target,p5_code,p5_role,p5_strategy,p5_target,p6_code,p6_role,p6_strategy,p6_target,p7_code,p7_role,p7_strategy,p7_target,p8_code,p8_role,p8_strategy,p8_target,p9_code,p9_role,p9_strategy,p9_target,p10_code,p10_role,p10_strategy,p10_target,p11_code,p11_role,p11_strategy,p11_target,p12_code,p12_role,p12_strategy,p12_target
3,TRUE,400,50,1,FALSE,TRUE,2,MV1,2,FALSE,4d93o8o2,53,3,6,pd5ya5m7,p1,1,nan,8hwtragt,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,MV1,2,FALSE,4d93o8o2,53,3,7,pd5ya5m7,p1,1,nan,8hwtragt,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,MV1,2,FALSE,4d93o8o2,53,3,8,pd5ya5m7,p1,2,nan,8hwtragt,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,MV1,2,FALSE,4d93o8o2,53,3,9,pd5ya5m7,p1,2,nan,8hwtragt,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,MV1,2,FALSE,4d93o8o2,53,3,10,pd5ya5m7,p1,2,nan,8hwtragt,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,MV1,2,FALSE,4d93o8o2,53,3,11,pd5ya5m7,p1,2,nan,8hwtragt,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,MV1,2,FALSE,4d93o8o2,53,3,12,pd5ya5m7,p1,2,nan,8hwtragt,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,MV1,2,FALSE,4d93o8o2,53,3,13,pd5ya5m7,p1,2,nan,8hwtragt,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,MV1,2,FALSE,4d93o8o2,53,3,14,pd5ya5m7,p1,2,nan,8hwtragt,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,MV1,2,FALSE,4d93o8o2,53,3,15,pd5ya5m7,p1,2,nan,8hwtragt,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,MV1,2,FALSE,4d93o8o2,53,3,16,pd5ya5m7,p1,2,nan,8hwtragt,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,MV1,2,FALSE,4d93o8o2,53,3,17,pd5ya5m7,p1,2,nan,8hwtragt,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,MV1,2,FALSE,4d93o8o2,53,3,18,pd5ya5m7,p1,2,nan,8hwtragt,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,MV1,2,FALSE,4d93o8o2,53,3,19,pd5ya5m7,p1,2,nan,8hwtragt,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,MV1,2,FALSE,4d93o8o2,53,3,20,pd5ya5m7,p1,2,nan,8hwtragt,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,MV1,2,FALSE,4d93o8o2,53,3,21,pd5ya5m7,p1,2,nan,8hwtragt,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,MV1,2,FALSE,4d93o8o2,53,3,22,pd5ya5m7,p1,2,nan,8hwtragt,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,MV1,2,FALSE,4d93o8o2,53,3,23,pd5ya5m7,p1,2,nan,8hwtragt,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,MV1,2,FALSE,4d93o8o2,53,3,24,pd5ya5m7,p1,2,nan,8hwtragt,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,MV1,2,FALSE,4d93o8o2,53,3,25,pd5ya5m7,p1,2,nan,8hwtragt,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,MV1,2,FALSE,4d93o8o2,53,3,26,pd5ya5m7,p1,0,nan,8hwtragt,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,MV1,2,FALSE,4d93o8o2,53,3,27,pd5ya5m7,p1,0,nan,8hwtragt,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,MV1,2,FALSE,4d93o8o2,53,3,28,pd5ya5m7,p1,0,nan,8hwtragt,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,MV1,2,FALSE,4d93o8o2,53,3,29,pd5ya5m7,p1,0,nan,8hwtragt,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,MV1,2,FALSE,4d93o8o2,53,3,30,pd5ya5m7,p1,0,nan,8hwtragt,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,MV1,2,FALSE,4d93o8o2,53,3,31,pd5ya5m7,p1,0,nan,8hwtragt,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,MV1,2,FALSE,4d93o8o2,53,3,32,pd5ya5m7,p1,0,nan,8hwtragt,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,MV1,2,FALSE,4d93o8o2,53,3,33,pd5ya5m7,p1,0,nan,8hwtragt,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,MV1,2,FALSE,4d93o8o2,53,3,34,pd5ya5m7,p1,0,nan,8hwtragt,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,MV1,2,FALSE,4d93o8o2,53,3,35,pd5ya5m7,p1,0,nan,8hwtragt,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,MV1,2,FALSE,4d93o8o2,53,3,36,pd5ya5m7,p1,0,nan,8hwtragt,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
