round,shuffle_role,period_length,num_subperiods,gamma,mean_matching,max_info,players_per_group,game,regret,practice,session_code,subsession_id,id_in_subsession,tick,p1_code,p1_role,p1_strategy,p1_target,p2_code,p2_role,p2_strategy,p2_target,p3_code,p3_role,p3_strategy,p3_target,p4_code,p4_role,p4_strategy,p4_target,p5_code,p5_role,p5_strategy,p5_target,p6_code,p6_role,p6_strategy,p6_target,p7_code,p7_role,p7_strategy,p7_target,p8_code,p8_role,p8_strategy,p8_target,p9_code,p9_role,p9_strategy,p9_target,p10_code,p10_role,p10_strategy,p10_target,p11_code,p11_role,p11_strategy,p11_target,p12_code,p12_role,p12_strategy,p12_target
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,5,23,s886m4gu,p1,1,nan,mra7lmbo,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,5,24,s886m4gu,p1,2,nan,mra7lmbo,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,5,25,s886m4gu,p1,2,nan,mra7lmbo,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,5,26,s886m4gu,p1,2,nan,mra7lmbo,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,5,27,s886m4gu,p1,2,nan,mra7lmbo,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,5,28,s886m4gu,p1,1,nan,mra7lmbo,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,5,29,s886m4gu,p1,0,nan,mra7lmbo,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,5,30,s886m4gu,p1,0,nan,mra7lmbo,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,5,31,s886m4gu,p1,1,nan,mra7lmbo,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,5,32,s886m4gu,p1,1,nan,mra7lmbo,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,5,33,s886m4gu,p1,1,nan,mra7lmbo,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,5,34,s886m4gu,p1,1,nan,mra7lmbo,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,5,35,s886m4gu,p1,1,nan,mra7lmbo,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,5,36,s886m4gu,p1,1,nan,mra7lmbo,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,5,37,s886m4gu,p1,1,nan,mra7lmbo,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,5,38,s886m4gu,p1,1,nan,mra7lmbo,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,5,39,s886m4gu,p1,2,nan,mra7lmbo,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,5,40,s886m4gu,p1,2,nan,mra7lmbo,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,5,41,s886m4gu,p1,2,nan,mra7lmbo,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,5,42,s886m4gu,p1,2,nan,mra7lmbo,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,5,43,s886m4gu,p1,2,nan,mra7lmbo,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,5,44,s886m4gu,p1,2,nan,mra7lmbo,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,5,45,s886m4gu,p1,2,nan,mra7lmbo,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,5,46,s886m4gu,p1,2,nan,mra7lmbo,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,5,47,s886m4gu,p1,2,nan,mra7lmbo,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,5,48,s886m4gu,p1,2,nan,mra7lmbo,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,5,49,s886m4gu,p1,2,nan,mra7lmbo,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,1,0,p6hfagxx,p1,1,nan,9609epm0,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,1,1,p6hfagxx,p1,1,nan,9609epm0,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,1,2,p6hfagxx,p1,1,nan,9609epm0,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,1,3,p6hfagxx,p1,1,nan,9609epm0,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,1,4,p6hfagxx,p1,1,nan,9609epm0,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,MV2,2,FALSE,8pxwav0s,660,1,5,p6hfagxx,p1,1,nan,9609epm0,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
