round,shuffle_role,period_length,num_subperiods,gamma,mean_matching,max_info,players_per_group,game,regret,practice,session_code,subsession_id,id_in_subsession,tick,p1_code,p1_role,p1_strategy,p1_target,p2_code,p2_role,p2_strategy,p2_target,p3_code,p3_role,p3_strategy,p3_target,p4_code,p4_role,p4_strategy,p4_target,p5_code,p5_role,p5_strategy,p5_target,p6_code,p6_role,p6_strategy,p6_target,p7_code,p7_role,p7_strategy,p7_target,p8_code,p8_role,p8_strategy,p8_target,p9_code,p9_role,p9_strategy,p9_target,p10_code,p10_role,p10_strategy,p10_target,p11_code,p11_role,p11_strategy,p11_target,p12_code,p12_role,p12_strategy,p12_target
9,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1209,2,17,vzhvxhjo,p1,1,nan,1amqype1,p2,0,nan,2ke72zq6,p3,0,nan,a0pjg9qo,p1,1,nan,u6egssnc,p2,0,nan,st21zoq9,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,
9,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1209,2,18,vzhvxhjo,p1,1,nan,1amqype1,p2,0,nan,2ke72zq6,p3,0,nan,a0pjg9qo,p1,0,nan,u6egssnc,p2,0,nan,st21zoq9,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,
9,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1209,2,19,vzhvxhjo,p1,1,nan,1amqype1,p2,0,nan,2ke72zq6,p3,1,nan,a0pjg9qo,p1,0,nan,u6egssnc,p2,0,nan,st21zoq9,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,
9,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1209,2,20,vzhvxhjo,p1,1,nan,1amqype1,p2,0,nan,2ke72zq6,p3,0,nan,a0pjg9qo,p1,0,nan,u6egssnc,p2,0,nan,st21zoq9,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,
9,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1209,2,21,vzhvxhjo,p1,1,nan,1amqype1,p2,0,nan,2ke72zq6,p3,0,nan,a0pjg9qo,p1,0,nan,u6egssnc,p2,0,nan,st21zoq9,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,
9,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1209,2,22,vzhvxhjo,p1,1,nan,1amqype1,p2,0,nan,2ke72zq6,p3,0,nan,a0pjg9qo,p1,1,nan,u6egssnc,p2,0,nan,st21zoq9,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,
9,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1209,2,23,vzhvxhjo,p1,1,nan,1amqype1,p2,0,nan,2ke72zq6,p3,0,nan,a0pjg9qo,p1,1,nan,u6egssnc,p2,0,nan,st21zoq9,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,
9,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1209,2,24,vzhvxhjo,p1,1,nan,1amqype1,p2,0,nan,2ke72zq6,p3,0,nan,a0pjg9qo,p1,1,nan,u6egssnc,p2,1,nan,st21zoq9,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,
9,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1209,2,25,vzhvxhjo,p1,1,nan,1amqype1,p2,0,nan,2ke72zq6,p3,1,nan,a0pjg9qo,p1,1,nan,u6egssnc,p2,1,nan,st21zoq9,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,
9,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1209,2,26,vzhvxhjo,p1,1,nan,1amqype1,p2,0,nan,2ke72zq6,p3,1,nan,a0pjg9qo,p1,1,nan,u6egssnc,p2,0,nan,st21zoq9,p3,1,nan,,,,,,,,,,,,,,,,,,,,,,,,
9,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1209,2,27,vzhvxhjo,p1,1,nan,1amqype1,p2,0,nan,2ke72zq6,p3,2,nan,a0pjg9qo,p1,1,nan,u6egssnc,p2,0,nan,st21zoq9,p3,2,nan,,,,,,,,,,,,,,,,,,,,,,,,
9,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1209,2,28,vzhvxhjo,p1,1,nan,1amqype1,p2,0,nan,2ke72zq6,p3,0,nan,a0pjg9qo,p1,1,nan,u6egssnc,p2,0,nan,st21zoq9,p3,2,nan,,,,,,,,,,,,,,,,,,,,,,,,
9,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1209,2,29,vzhvxhjo,p1,1,nan,1amqype1,p2,0,nan,2ke72zq6,p3,0,nan,a0pjg9qo,p1,1,nan,u6egssnc,p2,0,nan,st21zoq9,p3,1,nan,,,,,,,,,,,,,,,,,,,,,,,,
9,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1209,2,30,vzhvxhjo,p1,1,nan,1amqype1,p2,0,nan,2ke72zq6,p3,0,nan,a0pjg9qo,p1,1,nan,u6egssnc,p2,0,nan,st21zoq9,p3,1,nan,,,,,,,,,,,,,,,,,,,,,,,,
9,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1209,2,31,vzhvxhjo,p1,1,nan,1amqype1,p2,0,nan,2ke72zq6,p3,0,nan,a0pjg9qo,p1,1,nan,u6egssnc,p2,0,nan,st21zoq9,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,
9,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1209,2,32,vzhvxhjo,p1,1,nan,1amqype1,p2,0,nan,2ke72zq6,p3,0,nan,a0pjg9qo,p1,1,nan,u6egssnc,p2,0,nan,st21zoq9,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,
9,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1209,2,33,vzhvxhjo,p1,1,nan,1amqype1,p2,0,nan,2ke72zq6,p3,0,nan,a0pjg9qo,p1,1,nan,u6egssnc,p2,0,nan,st21zoq9,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,
9,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1209,2,34,vzhvxhjo,p1,1,nan,1amqype1,p2,0,nan,2ke72zq6,p3,0,nan,a0pjg9qo,p1,1,nan,u6egssnc,p2,0,nan,st21zoq9,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,
9,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1209,2,35,vzhvxhjo,p1,1,nan,1amqype1,p2,0,nan,2ke72zq6,p3,0,nan,a0pjg9qo,p1,1,nan,u6egssnc,p2,0,nan,st21zoq9,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,
9,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1209,2,36,vzhvxhjo,p1,1,nan,1amqype1,p2,0,nan,2ke72zq6,p3,0,nan,a0pjg9qo,p1,1,nan,u6egssnc,p2,0,nan,st21zoq9,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,
9,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1209,2,37,vzhvxhjo,p1,1,nan,1amqype1,p2,0,nan,2ke72zq6,p3,0,nan,a0pjg9qo,p1,1,nan,u6egssnc,p2,0,nan,st21zoq9,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,
9,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1209,2,38,vzhvxhjo,p1,1,nan,1amqype1,p2,0,nan,2ke72zq6,p3,0,nan,a0pjg9qo,p1,1,nan,u6egssnc,p2,0,nan,st21zoq9,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,
9,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1209,2,39,vzhvxhjo,p1,1,nan,1amqype1,p2,0,nan,2ke72zq6,p3,0,nan,a0pjg9qo,p1,1,nan,u6egssnc,p2,0,nan,st21zoq9,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1203,2,0,2ke72zq6,p1,1,nan,1amqype1,p2,0,nan,vzhvxhjo,p3,1,nan,st21zoq9,p1,0,nan,u6egssnc,p2,0,nan,a0pjg9qo,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1203,2,1,2ke72zq6,p1,1,nan,1amqype1,p2,0,nan,vzhvxhjo,p3,2,nan,st21zoq9,p1,0,nan,u6egssnc,p2,1,nan,a0pjg9qo,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1203,2,2,2ke72zq6,p1,1,nan,1amqype1,p2,0,nan,vzhvxhjo,p3,2,nan,st21zoq9,p1,1,nan,u6egssnc,p2,0,nan,a0pjg9qo,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1203,2,3,2ke72zq6,p1,1,nan,1amqype1,p2,0,nan,vzhvxhjo,p3,1,nan,st21zoq9,p1,1,nan,u6egssnc,p2,1,nan,a0pjg9qo,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1203,2,4,2ke72zq6,p1,1,nan,1amqype1,p2,1,nan,vzhvxhjo,p3,1,nan,st21zoq9,p1,1,nan,u6egssnc,p2,0,nan,a0pjg9qo,p3,1,nan,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1203,2,5,2ke72zq6,p1,0,nan,1amqype1,p2,1,nan,vzhvxhjo,p3,1,nan,st21zoq9,p1,1,nan,u6egssnc,p2,0,nan,a0pjg9qo,p3,1,nan,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1203,2,6,2ke72zq6,p1,1,nan,1amqype1,p2,1,nan,vzhvxhjo,p3,2,nan,st21zoq9,p1,1,nan,u6egssnc,p2,1,nan,a0pjg9qo,p3,1,nan,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1203,2,7,2ke72zq6,p1,1,nan,1amqype1,p2,1,nan,vzhvxhjo,p3,2,nan,st21zoq9,p1,1,nan,u6egssnc,p2,0,nan,a0pjg9qo,p3,1,nan,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1203,2,8,2ke72zq6,p1,0,nan,1amqype1,p2,1,nan,vzhvxhjo,p3,0,nan,st21zoq9,p1,1,nan,u6egssnc,p2,0,nan,a0pjg9qo,p3,1,nan,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1203,2,9,2ke72zq6,p1,0,nan,1amqype1,p2,1,nan,vzhvxhjo,p3,2,nan,st21zoq9,p1,1,nan,u6egssnc,p2,0,nan,a0pjg9qo,p3,2,nan,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1203,2,10,2ke72zq6,p1,0,nan,1amqype1,p2,1,nan,vzhvxhjo,p3,1,nan,st21zoq9,p1,1,nan,u6egssnc,p2,0,nan,a0pjg9qo,p3,2,nan,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1203,2,11,2ke72zq6,p1,0,nan,1amqype1,p2,1,nan,vzhvxhjo,p3,0,nan,st21zoq9,p1,1,nan,u6egssnc,p2,1,nan,a0pjg9qo,p3,2,nan,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1203,2,12,2ke72zq6,p1,0,nan,1amqype1,p2,0,nan,vzhvxhjo,p3,2,nan,st21zoq9,p1,1,nan,u6egssnc,p2,0,nan,a0pjg9qo,p3,2,nan,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1203,2,13,2ke72zq6,p1,0,nan,1amqype1,p2,0,nan,vzhvxhjo,p3,1,nan,st21zoq9,p1,1,nan,u6egssnc,p2,1,nan,a0pjg9qo,p3,2,nan,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1203,2,14,2ke72zq6,p1,0,nan,1amqype1,p2,0,nan,vzhvxhjo,p3,1,nan,st21zoq9,p1,1,nan,u6egssnc,p2,0,nan,a0pjg9qo,p3,2,nan,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1203,2,15,2ke72zq6,p1,0,nan,1amqype1,p2,0,nan,vzhvxhjo,p3,2,nan,st21zoq9,p1,1,nan,u6egssnc,p2,0,nan,a0pjg9qo,p3,2,nan,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1203,2,16,2ke72zq6,p1,0,nan,1amqype1,p2,0,nan,vzhvxhjo,p3,1,nan,st21zoq9,p1,1,nan,u6egssnc,p2,0,nan,a0pjg9qo,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1203,2,17,2ke72zq6,p1,1,nan,1amqype1,p2,0,nan,vzhvxhjo,p3,1,nan,st21zoq9,p1,1,nan,u6egssnc,p2,0,nan,a0pjg9qo,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1203,2,18,2ke72zq6,p1,1,nan,1amqype1,p2,0,nan,vzhvxhjo,p3,0,nan,st21zoq9,p1,1,nan,u6egssnc,p2,1,nan,a0pjg9qo,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1203,2,19,2ke72zq6,p1,0,nan,1amqype1,p2,0,nan,vzhvxhjo,p3,2,nan,st21zoq9,p1,1,nan,u6egssnc,p2,0,nan,a0pjg9qo,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1203,2,20,2ke72zq6,p1,0,nan,1amqype1,p2,0,nan,vzhvxhjo,p3,1,nan,st21zoq9,p1,1,nan,u6egssnc,p2,0,nan,a0pjg9qo,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1203,2,21,2ke72zq6,p1,1,nan,1amqype1,p2,0,nan,vzhvxhjo,p3,1,nan,st21zoq9,p1,1,nan,u6egssnc,p2,1,nan,a0pjg9qo,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1203,2,22,2ke72zq6,p1,0,nan,1amqype1,p2,0,nan,vzhvxhjo,p3,1,nan,st21zoq9,p1,1,nan,u6egssnc,p2,0,nan,a0pjg9qo,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1203,2,23,2ke72zq6,p1,0,nan,1amqype1,p2,0,nan,vzhvxhjo,p3,1,nan,st21zoq9,p1,1,nan,u6egssnc,p2,0,nan,a0pjg9qo,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1203,2,24,2ke72zq6,p1,0,nan,1amqype1,p2,0,nan,vzhvxhjo,p3,1,nan,st21zoq9,p1,1,nan,u6egssnc,p2,0,nan,a0pjg9qo,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1203,2,25,2ke72zq6,p1,0,nan,1amqype1,p2,0,nan,vzhvxhjo,p3,1,nan,st21zoq9,p1,0,nan,u6egssnc,p2,1,nan,a0pjg9qo,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1203,2,26,2ke72zq6,p1,0,nan,1amqype1,p2,0,nan,vzhvxhjo,p3,1,nan,st21zoq9,p1,1,nan,u6egssnc,p2,0,nan,a0pjg9qo,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1203,2,27,2ke72zq6,p1,1,nan,1amqype1,p2,0,nan,vzhvxhjo,p3,1,nan,st21zoq9,p1,1,nan,u6egssnc,p2,1,nan,a0pjg9qo,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1203,2,28,2ke72zq6,p1,0,nan,1amqype1,p2,0,nan,vzhvxhjo,p3,1,nan,st21zoq9,p1,1,nan,u6egssnc,p2,1,nan,a0pjg9qo,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1203,2,29,2ke72zq6,p1,0,nan,1amqype1,p2,0,nan,vzhvxhjo,p3,1,nan,st21zoq9,p1,1,nan,u6egssnc,p2,0,nan,a0pjg9qo,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1203,2,30,2ke72zq6,p1,0,nan,1amqype1,p2,0,nan,vzhvxhjo,p3,1,nan,st21zoq9,p1,1,nan,u6egssnc,p2,1,nan,a0pjg9qo,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1203,2,31,2ke72zq6,p1,0,nan,1amqype1,p2,0,nan,vzhvxhjo,p3,0,nan,st21zoq9,p1,1,nan,u6egssnc,p2,1,nan,a0pjg9qo,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1203,2,32,2ke72zq6,p1,1,nan,1amqype1,p2,0,nan,vzhvxhjo,p3,1,nan,st21zoq9,p1,1,nan,u6egssnc,p2,1,nan,a0pjg9qo,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1203,2,33,2ke72zq6,p1,0,nan,1amqype1,p2,0,nan,vzhvxhjo,p3,1,nan,st21zoq9,p1,1,nan,u6egssnc,p2,1,nan,a0pjg9qo,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1203,2,34,2ke72zq6,p1,0,nan,1amqype1,p2,0,nan,vzhvxhjo,p3,1,nan,st21zoq9,p1,1,nan,u6egssnc,p2,1,nan,a0pjg9qo,p3,1,nan,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1203,2,35,2ke72zq6,p1,0,nan,1amqype1,p2,0,nan,vzhvxhjo,p3,1,nan,st21zoq9,p1,1,nan,u6egssnc,p2,1,nan,a0pjg9qo,p3,1,nan,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1203,2,36,2ke72zq6,p1,0,nan,1amqype1,p2,0,nan,vzhvxhjo,p3,1,nan,st21zoq9,p1,1,nan,u6egssnc,p2,1,nan,a0pjg9qo,p3,1,nan,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1203,2,37,2ke72zq6,p1,0,nan,1amqype1,p2,0,nan,vzhvxhjo,p3,1,nan,st21zoq9,p1,1,nan,u6egssnc,p2,1,nan,a0pjg9qo,p3,1,nan,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,160,40,1,TRUE,TRUE,3,FP,2,FALSE,pu67vrsm,1203,2,38,2ke72zq6,p1,0,nan,1amqype1,p2,0,nan,vzhvxhjo,p3,1,nan,st21zoq9,p1,1,nan,u6egssnc,p2,1,nan,a0pjg9qo,p3,2,nan,,,,,,,,,,,,,,,,,,,,,,,,
