round,shuffle_role,period_length,num_subperiods,gamma,mean_matching,max_info,players_per_group,game,regret,practice,session_code,subsession_id,id_in_subsession,tick,p1_code,p1_role,p1_strategy,p1_target,p2_code,p2_role,p2_strategy,p2_target,p3_code,p3_role,p3_strategy,p3_target,p4_code,p4_role,p4_strategy,p4_target,p5_code,p5_role,p5_strategy,p5_target,p6_code,p6_role,p6_strategy,p6_target,p7_code,p7_role,p7_strategy,p7_target,p8_code,p8_role,p8_strategy,p8_target,p9_code,p9_role,p9_strategy,p9_target,p10_code,p10_role,p10_strategy,p10_target,p11_code,p11_role,p11_strategy,p11_target,p12_code,p12_role,p12_strategy,p12_target
12,TRUE,320,40,1,FALSE,FALSE,3,FP,2,FALSE,mah99197,862,1,22,9ueqzht1,p1,1,nan,ora73n7k,p2,0,nan,m4a1mn5y,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,TRUE,320,40,1,FALSE,FALSE,3,FP,2,FALSE,mah99197,862,1,23,9ueqzht1,p1,1,nan,ora73n7k,p2,0,nan,m4a1mn5y,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,TRUE,320,40,1,FALSE,FALSE,3,FP,2,FALSE,mah99197,862,1,24,9ueqzht1,p1,1,nan,ora73n7k,p2,0,nan,m4a1mn5y,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,TRUE,320,40,1,FALSE,FALSE,3,FP,2,FALSE,mah99197,862,1,25,9ueqzht1,p1,1,nan,ora73n7k,p2,0,nan,m4a1mn5y,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,TRUE,320,40,1,FALSE,FALSE,3,FP,2,FALSE,mah99197,862,1,26,9ueqzht1,p1,1,nan,ora73n7k,p2,0,nan,m4a1mn5y,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,TRUE,320,40,1,FALSE,FALSE,3,FP,2,FALSE,mah99197,862,1,27,9ueqzht1,p1,0,nan,ora73n7k,p2,0,nan,m4a1mn5y,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,TRUE,320,40,1,FALSE,FALSE,3,FP,2,FALSE,mah99197,862,1,28,9ueqzht1,p1,1,nan,ora73n7k,p2,0,nan,m4a1mn5y,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,TRUE,320,40,1,FALSE,FALSE,3,FP,2,FALSE,mah99197,862,1,29,9ueqzht1,p1,1,nan,ora73n7k,p2,0,nan,m4a1mn5y,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,TRUE,320,40,1,FALSE,FALSE,3,FP,2,FALSE,mah99197,862,1,30,9ueqzht1,p1,1,nan,ora73n7k,p2,0,nan,m4a1mn5y,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,TRUE,320,40,1,FALSE,FALSE,3,FP,2,FALSE,mah99197,862,1,31,9ueqzht1,p1,1,nan,ora73n7k,p2,0,nan,m4a1mn5y,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,TRUE,320,40,1,FALSE,FALSE,3,FP,2,FALSE,mah99197,862,1,32,9ueqzht1,p1,1,nan,ora73n7k,p2,0,nan,m4a1mn5y,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,TRUE,320,40,1,FALSE,FALSE,3,FP,2,FALSE,mah99197,862,1,33,9ueqzht1,p1,1,nan,ora73n7k,p2,0,nan,m4a1mn5y,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,TRUE,320,40,1,FALSE,FALSE,3,FP,2,FALSE,mah99197,862,1,34,9ueqzht1,p1,1,nan,ora73n7k,p2,0,nan,m4a1mn5y,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,TRUE,320,40,1,FALSE,FALSE,3,FP,2,FALSE,mah99197,862,1,35,9ueqzht1,p1,1,nan,ora73n7k,p2,0,nan,m4a1mn5y,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,TRUE,320,40,1,FALSE,FALSE,3,FP,2,FALSE,mah99197,862,1,36,9ueqzht1,p1,1,nan,ora73n7k,p2,0,nan,m4a1mn5y,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,TRUE,320,40,1,FALSE,FALSE,3,FP,2,FALSE,mah99197,862,1,37,9ueqzht1,p1,1,nan,ora73n7k,p2,0,nan,m4a1mn5y,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,TRUE,320,40,1,FALSE,FALSE,3,FP,2,FALSE,mah99197,862,1,38,9ueqzht1,p1,1,nan,ora73n7k,p2,0,nan,m4a1mn5y,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,TRUE,320,40,1,FALSE,FALSE,3,FP,2,FALSE,mah99197,862,1,39,9ueqzht1,p1,1,nan,ora73n7k,p2,0,nan,m4a1mn5y,p3,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,TRUE,320,40,1,FALSE,FALSE,2,MV,2,FALSE,mah99197,861,2,0,nt41ebp0,p1,1,nan,6kaeoxtn,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,TRUE,320,40,1,FALSE,FALSE,2,MV,2,FALSE,mah99197,861,2,1,nt41ebp0,p1,2,nan,6kaeoxtn,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,TRUE,320,40,1,FALSE,FALSE,2,MV,2,FALSE,mah99197,861,2,2,nt41ebp0,p1,0,nan,6kaeoxtn,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,TRUE,320,40,1,FALSE,FALSE,2,MV,2,FALSE,mah99197,861,2,3,nt41ebp0,p1,1,nan,6kaeoxtn,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,TRUE,320,40,1,FALSE,FALSE,2,MV,2,FALSE,mah99197,861,2,4,nt41ebp0,p1,1,nan,6kaeoxtn,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,TRUE,320,40,1,FALSE,FALSE,2,MV,2,FALSE,mah99197,861,2,5,nt41ebp0,p1,1,nan,6kaeoxtn,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,TRUE,320,40,1,FALSE,FALSE,2,MV,2,FALSE,mah99197,861,2,6,nt41ebp0,p1,2,nan,6kaeoxtn,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,TRUE,320,40,1,FALSE,FALSE,2,MV,2,FALSE,mah99197,861,2,7,nt41ebp0,p1,2,nan,6kaeoxtn,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,TRUE,320,40,1,FALSE,FALSE,2,MV,2,FALSE,mah99197,861,2,8,nt41ebp0,p1,0,nan,6kaeoxtn,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,TRUE,320,40,1,FALSE,FALSE,2,MV,2,FALSE,mah99197,861,2,9,nt41ebp0,p1,1,nan,6kaeoxtn,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,TRUE,320,40,1,FALSE,FALSE,2,MV,2,FALSE,mah99197,861,2,10,nt41ebp0,p1,1,nan,6kaeoxtn,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,TRUE,320,40,1,FALSE,FALSE,2,MV,2,FALSE,mah99197,861,2,11,nt41ebp0,p1,1,nan,6kaeoxtn,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,TRUE,320,40,1,FALSE,FALSE,2,MV,2,FALSE,mah99197,861,2,12,nt41ebp0,p1,1,nan,6kaeoxtn,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,TRUE,320,40,1,FALSE,FALSE,2,MV,2,FALSE,mah99197,861,2,13,nt41ebp0,p1,1,nan,6kaeoxtn,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,TRUE,320,40,1,FALSE,FALSE,2,MV,2,FALSE,mah99197,861,2,14,nt41ebp0,p1,1,nan,6kaeoxtn,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,TRUE,320,40,1,FALSE,FALSE,2,MV,2,FALSE,mah99197,861,2,15,nt41ebp0,p1,1,nan,6kaeoxtn,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,TRUE,320,40,1,FALSE,FALSE,2,MV,2,FALSE,mah99197,861,2,16,nt41ebp0,p1,1,nan,6kaeoxtn,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,TRUE,320,40,1,FALSE,FALSE,2,MV,2,FALSE,mah99197,861,2,17,nt41ebp0,p1,1,nan,6kaeoxtn,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,TRUE,320,40,1,FALSE,FALSE,2,MV,2,FALSE,mah99197,861,2,18,nt41ebp0,p1,1,nan,6kaeoxtn,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,TRUE,320,40,1,FALSE,FALSE,2,MV,2,FALSE,mah99197,861,2,19,nt41ebp0,p1,1,nan,6kaeoxtn,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,TRUE,320,40,1,FALSE,FALSE,2,MV,2,FALSE,mah99197,861,2,20,nt41ebp0,p1,1,nan,6kaeoxtn,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,TRUE,320,40,1,FALSE,FALSE,2,MV,2,FALSE,mah99197,861,2,21,nt41ebp0,p1,1,nan,6kaeoxtn,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,TRUE,320,40,1,FALSE,FALSE,2,MV,2,FALSE,mah99197,861,2,22,nt41ebp0,p1,1,nan,6kaeoxtn,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,TRUE,320,40,1,FALSE,FALSE,2,MV,2,FALSE,mah99197,861,2,23,nt41ebp0,p1,1,nan,6kaeoxtn,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,TRUE,320,40,1,FALSE,FALSE,2,MV,2,FALSE,mah99197,861,2,24,nt41ebp0,p1,1,nan,6kaeoxtn,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,TRUE,320,40,1,FALSE,FALSE,2,MV,2,FALSE,mah99197,861,2,25,nt41ebp0,p1,1,nan,6kaeoxtn,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,TRUE,320,40,1,FALSE,FALSE,2,MV,2,FALSE,mah99197,861,2,26,nt41ebp0,p1,1,nan,6kaeoxtn,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,TRUE,320,40,1,FALSE,FALSE,2,MV,2,FALSE,mah99197,861,2,27,nt41ebp0,p1,1,nan,6kaeoxtn,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,TRUE,320,40,1,FALSE,FALSE,2,MV,2,FALSE,mah99197,861,2,28,nt41ebp0,p1,1,nan,6kaeoxtn,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,TRUE,320,40,1,FALSE,FALSE,2,MV,2,FALSE,mah99197,861,2,29,nt41ebp0,p1,1,nan,6kaeoxtn,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,TRUE,320,40,1,FALSE,FALSE,2,MV,2,FALSE,mah99197,861,2,30,nt41ebp0,p1,1,nan,6kaeoxtn,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,TRUE,320,40,1,FALSE,FALSE,2,MV,2,FALSE,mah99197,861,2,31,nt41ebp0,p1,1,nan,6kaeoxtn,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,TRUE,320,40,1,FALSE,FALSE,2,MV,2,FALSE,mah99197,861,2,32,nt41ebp0,p1,1,nan,6kaeoxtn,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,TRUE,320,40,1,FALSE,FALSE,2,MV,2,FALSE,mah99197,861,2,33,nt41ebp0,p1,1,nan,6kaeoxtn,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,TRUE,320,40,1,FALSE,FALSE,2,MV,2,FALSE,mah99197,861,2,34,nt41ebp0,p1,1,nan,6kaeoxtn,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,TRUE,320,40,1,FALSE,FALSE,2,MV,2,FALSE,mah99197,861,2,35,nt41ebp0,p1,1,nan,6kaeoxtn,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,TRUE,320,40,1,FALSE,FALSE,2,MV,2,FALSE,mah99197,861,2,36,nt41ebp0,p1,1,nan,6kaeoxtn,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
