round,shuffle_role,period_length,num_subperiods,gamma,mean_matching,max_info,players_per_group,game,regret,practice,session_code,subsession_id,id_in_subsession,tick,p1_code,p1_role,p1_strategy,p1_regret0,p1_regret1,p1_regret2,p1_target,p2_code,p2_role,p2_strategy,p2_regret0,p2_regret1,p2_regret2,p2_target,p3_code,p3_role,p3_strategy,p3_regret0,p3_regret1,p3_regret2,p3_target,p4_code,p4_role,p4_strategy,p4_regret0,p4_regret1,p4_regret2,p4_target,p5_code,p5_role,p5_strategy,p5_regret0,p5_regret1,p5_regret2,p5_target,p6_code,p6_role,p6_strategy,p6_regret0,p6_regret1,p6_regret2,p6_target,p7_code,p7_role,p7_strategy,p7_regret0,p7_regret1,p7_regret2,p7_target,p8_code,p8_role,p8_strategy,p8_regret0,p8_regret1,p8_regret2,p8_target,p9_code,p9_role,p9_strategy,p9_regret0,p9_regret1,p9_regret2,p9_target,p10_code,p10_role,p10_strategy,p10_regret0,p10_regret1,p10_regret2,p10_target,p11_code,p11_role,p11_strategy,p11_regret0,p11_regret1,p11_regret2,p11_target,p12_code,p12_role,p12_strategy,p12_regret0,p12_regret1,p12_regret2,p12_target
3,TRUE,350,50,1,FALSE,TRUE,2,MV1,2,FALSE,dpmkufvg,403,1,33,kn0mw3mg,p1,1,100,50,100,nan,e6ahxvs6,p2,0,109,64,89,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,350,50,1,FALSE,TRUE,2,MV1,2,FALSE,dpmkufvg,403,1,34,kn0mw3mg,p1,0,92,50,100,nan,e6ahxvs6,p2,0,100,64,89,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,350,50,1,FALSE,TRUE,2,MV1,2,FALSE,dpmkufvg,403,1,35,kn0mw3mg,p1,1,92,46,100,nan,e6ahxvs6,p2,1,100,60,89,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,350,50,1,FALSE,TRUE,2,MV1,2,FALSE,dpmkufvg,403,1,36,kn0mw3mg,p1,1,92,43,100,nan,e6ahxvs6,p2,1,100,56,89,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,350,50,1,FALSE,TRUE,2,MV1,2,FALSE,dpmkufvg,403,1,37,kn0mw3mg,p1,0,100,43,100,nan,e6ahxvs6,p2,2,100,56,90,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,350,50,1,FALSE,TRUE,2,MV1,2,FALSE,dpmkufvg,403,1,38,kn0mw3mg,p1,1,100,47,100,nan,e6ahxvs6,p2,2,100,56,100,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,350,50,1,FALSE,TRUE,2,MV1,2,FALSE,dpmkufvg,403,1,39,kn0mw3mg,p1,0,93,47,100,nan,e6ahxvs6,p2,0,92,56,100,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,350,50,1,FALSE,TRUE,2,MV1,2,FALSE,dpmkufvg,403,1,40,kn0mw3mg,p1,0,87,47,100,nan,e6ahxvs6,p2,0,86,56,100,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,350,50,1,FALSE,TRUE,2,MV1,2,FALSE,dpmkufvg,403,1,41,kn0mw3mg,p1,1,87,44,100,nan,e6ahxvs6,p2,1,86,53,100,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,350,50,1,FALSE,TRUE,2,MV1,2,FALSE,dpmkufvg,403,1,42,kn0mw3mg,p1,1,87,47,100,nan,e6ahxvs6,p2,2,86,53,108,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,350,50,1,FALSE,TRUE,2,MV1,2,FALSE,dpmkufvg,403,1,43,kn0mw3mg,p1,0,81,47,100,nan,e6ahxvs6,p2,0,80,53,108,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,350,50,1,FALSE,TRUE,2,MV1,2,FALSE,dpmkufvg,403,1,44,kn0mw3mg,p1,0,76,47,100,nan,e6ahxvs6,p2,0,75,53,108,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,350,50,1,FALSE,TRUE,2,MV1,2,FALSE,dpmkufvg,403,1,45,kn0mw3mg,p1,1,76,56,100,nan,e6ahxvs6,p2,0,76,53,108,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,350,50,1,FALSE,TRUE,2,MV1,2,FALSE,dpmkufvg,403,1,46,kn0mw3mg,p1,2,76,56,92,nan,e6ahxvs6,p2,2,76,53,100,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,350,50,1,FALSE,TRUE,2,MV1,2,FALSE,dpmkufvg,403,1,47,kn0mw3mg,p1,2,76,56,100,nan,e6ahxvs6,p2,1,76,56,100,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,350,50,1,FALSE,TRUE,2,MV1,2,FALSE,dpmkufvg,403,1,48,kn0mw3mg,p1,1,76,63,100,nan,e6ahxvs6,p2,0,78,56,100,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,350,50,1,FALSE,TRUE,2,MV1,2,FALSE,dpmkufvg,403,1,49,kn0mw3mg,p1,1,76,70,100,nan,e6ahxvs6,p2,0,79,56,100,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,350,50,1,FALSE,TRUE,2,MV1,2,FALSE,dpmkufvg,403,3,0,4k7s7rei,p1,2,0,0,200,nan,gd88m2v8,p2,1,0,100,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,350,50,1,FALSE,TRUE,2,MV1,2,FALSE,dpmkufvg,403,3,1,4k7s7rei,p1,2,0,0,200,nan,gd88m2v8,p2,1,0,100,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,350,50,1,FALSE,TRUE,2,MV1,2,FALSE,dpmkufvg,403,3,2,4k7s7rei,p1,2,0,0,200,nan,gd88m2v8,p2,1,0,100,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,350,50,1,FALSE,TRUE,2,MV1,2,FALSE,dpmkufvg,403,3,3,4k7s7rei,p1,2,0,0,200,nan,gd88m2v8,p2,1,0,100,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,350,50,1,FALSE,TRUE,2,MV1,2,FALSE,dpmkufvg,403,3,4,4k7s7rei,p1,2,0,0,200,nan,gd88m2v8,p2,1,0,100,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,350,50,1,FALSE,TRUE,2,MV1,2,FALSE,dpmkufvg,403,3,5,4k7s7rei,p1,2,0,0,200,nan,gd88m2v8,p2,1,0,100,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,350,50,1,FALSE,TRUE,2,MV1,2,FALSE,dpmkufvg,403,3,6,4k7s7rei,p1,2,0,0,171,nan,gd88m2v8,p2,2,0,100,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,350,50,1,FALSE,TRUE,2,MV1,2,FALSE,dpmkufvg,403,3,7,4k7s7rei,p1,0,0,0,171,nan,gd88m2v8,p2,0,0,100,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,350,50,1,FALSE,TRUE,2,MV1,2,FALSE,dpmkufvg,403,3,8,4k7s7rei,p1,0,100,0,171,nan,gd88m2v8,p2,2,0,100,50,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
