round,shuffle_role,period_length,num_subperiods,gamma,mean_matching,max_info,players_per_group,game,regret,practice,session_code,subsession_id,id_in_subsession,tick,p1_code,p1_role,p1_strategy,p1_regret0,p1_regret1,p1_regret2,p1_target,p2_code,p2_role,p2_strategy,p2_regret0,p2_regret1,p2_regret2,p2_target,p3_code,p3_role,p3_strategy,p3_regret0,p3_regret1,p3_regret2,p3_target,p4_code,p4_role,p4_strategy,p4_regret0,p4_regret1,p4_regret2,p4_target,p5_code,p5_role,p5_strategy,p5_regret0,p5_regret1,p5_regret2,p5_target,p6_code,p6_role,p6_strategy,p6_regret0,p6_regret1,p6_regret2,p6_target,p7_code,p7_role,p7_strategy,p7_regret0,p7_regret1,p7_regret2,p7_target,p8_code,p8_role,p8_strategy,p8_regret0,p8_regret1,p8_regret2,p8_target,p9_code,p9_role,p9_strategy,p9_regret0,p9_regret1,p9_regret2,p9_target,p10_code,p10_role,p10_strategy,p10_regret0,p10_regret1,p10_regret2,p10_target,p11_code,p11_role,p11_strategy,p11_regret0,p11_regret1,p11_regret2,p11_target,p12_code,p12_role,p12_strategy,p12_regret0,p12_regret1,p12_regret2,p12_target
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,wyrupym7,307,2,0,nwt31obi,p1,0,0,0,0,nan,mf54h2wz,p2,0,0,0,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,wyrupym7,307,2,1,nwt31obi,p1,0,100,0,0,nan,mf54h2wz,p2,0,100,0,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,wyrupym7,307,2,2,nwt31obi,p1,0,100,0,0,nan,mf54h2wz,p2,0,100,0,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,wyrupym7,307,2,3,nwt31obi,p1,0,100,0,0,nan,mf54h2wz,p2,1,100,0,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,wyrupym7,307,2,4,nwt31obi,p1,0,225,0,0,nan,mf54h2wz,p2,1,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,wyrupym7,307,2,5,nwt31obi,p1,0,300,0,0,nan,mf54h2wz,p2,1,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,wyrupym7,307,2,6,nwt31obi,p1,0,350,0,0,nan,mf54h2wz,p2,1,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,wyrupym7,307,2,7,nwt31obi,p1,0,386,0,0,nan,mf54h2wz,p2,1,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,wyrupym7,307,2,8,nwt31obi,p1,0,413,0,0,nan,mf54h2wz,p2,0,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,wyrupym7,307,2,9,nwt31obi,p1,0,378,0,0,nan,mf54h2wz,p2,0,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,wyrupym7,307,2,10,nwt31obi,p1,0,350,0,0,nan,mf54h2wz,p2,0,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,wyrupym7,307,2,11,nwt31obi,p1,0,327,0,0,nan,mf54h2wz,p2,0,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,wyrupym7,307,2,12,nwt31obi,p1,0,308,0,0,nan,mf54h2wz,p2,0,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,wyrupym7,307,2,13,nwt31obi,p1,0,292,0,0,nan,mf54h2wz,p2,0,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,wyrupym7,307,2,14,nwt31obi,p1,0,279,0,0,nan,mf54h2wz,p2,1,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,wyrupym7,307,2,15,nwt31obi,p1,0,300,0,0,nan,mf54h2wz,p2,1,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,wyrupym7,307,2,16,nwt31obi,p1,0,319,0,0,nan,mf54h2wz,p2,1,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,wyrupym7,307,2,17,nwt31obi,p1,0,335,0,0,nan,mf54h2wz,p2,1,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,wyrupym7,307,2,18,nwt31obi,p1,0,350,0,0,nan,mf54h2wz,p2,1,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,wyrupym7,307,2,19,nwt31obi,p1,0,363,0,0,nan,mf54h2wz,p2,1,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,wyrupym7,307,2,20,nwt31obi,p1,0,375,0,0,nan,mf54h2wz,p2,1,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,wyrupym7,307,2,21,nwt31obi,p1,0,386,0,0,nan,mf54h2wz,p2,1,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,wyrupym7,307,2,22,nwt31obi,p1,0,395,0,0,nan,mf54h2wz,p2,1,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,wyrupym7,307,2,23,nwt31obi,p1,0,404,0,0,nan,mf54h2wz,p2,1,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,wyrupym7,307,2,24,nwt31obi,p1,0,413,0,0,nan,mf54h2wz,p2,1,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,wyrupym7,307,2,25,nwt31obi,p1,0,420,0,0,nan,mf54h2wz,p2,0,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,wyrupym7,307,2,26,nwt31obi,p1,1,408,0,0,nan,mf54h2wz,p2,0,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,wyrupym7,307,2,27,nwt31obi,p1,1,408,200,0,nan,mf54h2wz,p2,0,145,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,wyrupym7,307,2,28,nwt31obi,p1,1,408,200,0,nan,mf54h2wz,p2,0,183,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,wyrupym7,307,2,29,nwt31obi,p1,1,408,200,0,nan,mf54h2wz,p2,0,215,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,wyrupym7,307,2,30,nwt31obi,p1,1,408,200,0,nan,mf54h2wz,p2,0,243,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,wyrupym7,307,2,31,nwt31obi,p1,1,408,200,0,nan,mf54h2wz,p2,0,267,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,wyrupym7,307,2,32,nwt31obi,p1,1,408,200,0,nan,mf54h2wz,p2,0,288,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,wyrupym7,307,2,33,nwt31obi,p1,1,408,200,0,nan,mf54h2wz,p2,0,306,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,wyrupym7,307,2,34,nwt31obi,p1,1,408,200,0,nan,mf54h2wz,p2,0,322,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,wyrupym7,307,2,35,nwt31obi,p1,1,408,200,0,nan,mf54h2wz,p2,0,337,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,wyrupym7,307,2,36,nwt31obi,p1,1,408,200,0,nan,mf54h2wz,p2,0,350,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,wyrupym7,307,2,37,nwt31obi,p1,1,408,200,0,nan,mf54h2wz,p2,0,362,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,wyrupym7,307,2,38,nwt31obi,p1,1,408,200,0,nan,mf54h2wz,p2,0,373,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,wyrupym7,307,2,39,nwt31obi,p1,1,408,200,0,nan,mf54h2wz,p2,0,383,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,wyrupym7,307,2,40,nwt31obi,p1,1,408,200,0,nan,mf54h2wz,p2,0,392,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,wyrupym7,307,2,41,nwt31obi,p1,1,408,200,0,nan,mf54h2wz,p2,0,400,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,wyrupym7,307,2,42,nwt31obi,p1,1,408,200,0,nan,mf54h2wz,p2,0,408,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,wyrupym7,307,2,43,nwt31obi,p1,0,408,200,0,nan,mf54h2wz,p2,0,415,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,wyrupym7,307,2,44,nwt31obi,p1,0,396,200,0,nan,mf54h2wz,p2,0,404,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,wyrupym7,307,2,45,nwt31obi,p1,1,386,200,0,nan,mf54h2wz,p2,0,393,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,wyrupym7,307,2,46,nwt31obi,p1,1,386,200,0,nan,mf54h2wz,p2,0,400,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,wyrupym7,307,2,47,nwt31obi,p1,1,386,200,0,nan,mf54h2wz,p2,0,406,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,wyrupym7,307,2,48,nwt31obi,p1,1,386,200,0,nan,mf54h2wz,p2,0,413,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,wyrupym7,307,2,49,nwt31obi,p1,1,386,200,0,nan,mf54h2wz,p2,0,418,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,wyrupym7,310,5,0,nwt31obi,p1,0,0,0,0,nan,ap88280c,p2,0,0,0,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,wyrupym7,310,5,1,nwt31obi,p1,0,500,0,0,nan,ap88280c,p2,0,500,0,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,wyrupym7,310,5,2,nwt31obi,p1,0,500,0,0,nan,ap88280c,p2,0,500,0,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,wyrupym7,310,5,3,nwt31obi,p1,0,500,0,0,nan,ap88280c,p2,0,500,0,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,wyrupym7,310,5,4,nwt31obi,p1,0,500,0,0,nan,ap88280c,p2,0,500,0,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,wyrupym7,310,5,5,nwt31obi,p1,0,500,0,0,nan,ap88280c,p2,1,500,0,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,wyrupym7,310,5,6,nwt31obi,p1,0,450,0,0,nan,ap88280c,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,wyrupym7,310,5,7,nwt31obi,p1,0,414,0,0,nan,ap88280c,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,wyrupym7,310,5,8,nwt31obi,p1,1,388,0,0,nan,ap88280c,p2,1,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,wyrupym7,310,5,9,nwt31obi,p1,1,388,100,0,nan,ap88280c,p2,0,500,475,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,wyrupym7,310,5,10,nwt31obi,p1,1,388,350,0,nan,ap88280c,p2,1,450,475,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,wyrupym7,310,5,11,nwt31obi,p1,1,388,267,0,nan,ap88280c,p2,0,450,400,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,wyrupym7,310,5,12,nwt31obi,p1,1,388,350,0,nan,ap88280c,p2,0,414,400,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,wyrupym7,310,5,13,nwt31obi,p1,1,388,400,0,nan,ap88280c,p2,0,388,400,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,wyrupym7,310,5,14,nwt31obi,p1,1,388,433,0,nan,ap88280c,p2,1,367,400,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,wyrupym7,310,5,15,nwt31obi,p1,1,388,386,0,nan,ap88280c,p2,1,367,350,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,wyrupym7,310,5,16,nwt31obi,p1,1,388,350,0,nan,ap88280c,p2,0,367,314,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,wyrupym7,310,5,17,nwt31obi,p1,1,388,378,0,nan,ap88280c,p2,0,350,314,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,wyrupym7,310,5,18,nwt31obi,p1,1,388,400,0,nan,ap88280c,p2,0,336,314,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,wyrupym7,310,5,19,nwt31obi,p1,1,388,418,0,nan,ap88280c,p2,0,325,314,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,wyrupym7,310,5,20,nwt31obi,p1,1,388,433,0,nan,ap88280c,p2,0,315,314,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,wyrupym7,310,5,21,nwt31obi,p1,1,388,446,0,nan,ap88280c,p2,0,307,314,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,wyrupym7,310,5,22,nwt31obi,p1,1,388,457,0,nan,ap88280c,p2,1,300,314,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,wyrupym7,310,5,23,nwt31obi,p1,1,388,433,0,nan,ap88280c,p2,0,300,288,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,wyrupym7,310,5,24,nwt31obi,p1,1,388,444,0,nan,ap88280c,p2,0,294,288,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,wyrupym7,310,5,25,nwt31obi,p1,1,388,453,0,nan,ap88280c,p2,0,288,288,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,wyrupym7,310,5,26,nwt31obi,p1,1,388,461,0,nan,ap88280c,p2,1,283,288,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,wyrupym7,310,5,27,nwt31obi,p1,1,388,442,0,nan,ap88280c,p2,0,283,267,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,wyrupym7,310,5,28,nwt31obi,p1,1,388,450,0,nan,ap88280c,p2,0,279,267,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,wyrupym7,310,5,29,nwt31obi,p1,1,388,457,0,nan,ap88280c,p2,0,275,267,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,wyrupym7,310,5,30,nwt31obi,p1,1,388,464,0,nan,ap88280c,p2,0,271,267,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,wyrupym7,310,5,31,nwt31obi,p1,1,388,470,0,nan,ap88280c,p2,0,268,267,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,wyrupym7,310,5,32,nwt31obi,p1,1,388,475,0,nan,ap88280c,p2,0,265,267,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
