round,shuffle_role,period_length,num_subperiods,gamma,mean_matching,max_info,players_per_group,game,regret,practice,session_code,subsession_id,id_in_subsession,tick,p1_code,p1_role,p1_strategy,p1_regret0,p1_regret1,p1_regret2,p1_target,p2_code,p2_role,p2_strategy,p2_regret0,p2_regret1,p2_regret2,p2_target,p3_code,p3_role,p3_strategy,p3_regret0,p3_regret1,p3_regret2,p3_target,p4_code,p4_role,p4_strategy,p4_regret0,p4_regret1,p4_regret2,p4_target,p5_code,p5_role,p5_strategy,p5_regret0,p5_regret1,p5_regret2,p5_target,p6_code,p6_role,p6_strategy,p6_regret0,p6_regret1,p6_regret2,p6_target,p7_code,p7_role,p7_strategy,p7_regret0,p7_regret1,p7_regret2,p7_target,p8_code,p8_role,p8_strategy,p8_regret0,p8_regret1,p8_regret2,p8_target,p9_code,p9_role,p9_strategy,p9_regret0,p9_regret1,p9_regret2,p9_target,p10_code,p10_role,p10_strategy,p10_regret0,p10_regret1,p10_regret2,p10_target,p11_code,p11_role,p11_strategy,p11_regret0,p11_regret1,p11_regret2,p11_target,p12_code,p12_role,p12_strategy,p12_regret0,p12_regret1,p12_regret2,p12_target
9,TRUE,300,50,1,FALSE,TRUE,2,BM2,3,FALSE,hen9kyv7,109,1,28,cheou7gu,p1,0,486,577,0,nan,kx2ceipx,p2,0,486,577,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,TRUE,300,50,1,FALSE,TRUE,2,BM2,3,FALSE,hen9kyv7,109,1,29,cheou7gu,p1,0,487,578,0,nan,kx2ceipx,p2,0,487,578,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,TRUE,300,50,1,FALSE,TRUE,2,BM2,3,FALSE,hen9kyv7,109,1,30,cheou7gu,p1,0,488,579,0,nan,kx2ceipx,p2,0,488,579,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,TRUE,300,50,1,FALSE,TRUE,2,BM2,3,FALSE,hen9kyv7,109,1,31,cheou7gu,p1,0,488,580,0,nan,kx2ceipx,p2,0,488,580,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,TRUE,300,50,1,FALSE,TRUE,2,BM2,3,FALSE,hen9kyv7,109,1,32,cheou7gu,p1,0,488,581,0,nan,kx2ceipx,p2,0,488,581,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,TRUE,300,50,1,FALSE,TRUE,2,BM2,3,FALSE,hen9kyv7,109,1,33,cheou7gu,p1,0,489,581,0,nan,kx2ceipx,p2,0,489,581,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,TRUE,300,50,1,FALSE,TRUE,2,BM2,3,FALSE,hen9kyv7,109,1,34,cheou7gu,p1,0,489,582,0,nan,kx2ceipx,p2,0,489,582,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,TRUE,300,50,1,FALSE,TRUE,2,BM2,3,FALSE,hen9kyv7,109,1,35,cheou7gu,p1,0,490,583,0,nan,kx2ceipx,p2,0,490,583,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,TRUE,300,50,1,FALSE,TRUE,2,BM2,3,FALSE,hen9kyv7,109,1,36,cheou7gu,p1,0,490,583,0,nan,kx2ceipx,p2,0,490,583,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,TRUE,300,50,1,FALSE,TRUE,2,BM2,3,FALSE,hen9kyv7,109,1,37,cheou7gu,p1,0,490,584,0,nan,kx2ceipx,p2,0,490,584,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,TRUE,300,50,1,FALSE,TRUE,2,BM2,3,FALSE,hen9kyv7,109,1,38,cheou7gu,p1,0,491,584,0,nan,kx2ceipx,p2,0,491,584,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,TRUE,300,50,1,FALSE,TRUE,2,BM2,3,FALSE,hen9kyv7,109,1,39,cheou7gu,p1,0,491,585,0,nan,kx2ceipx,p2,0,491,585,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,TRUE,300,50,1,FALSE,TRUE,2,BM2,3,FALSE,hen9kyv7,109,1,40,cheou7gu,p1,0,491,585,0,nan,kx2ceipx,p2,0,491,585,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,TRUE,300,50,1,FALSE,TRUE,2,BM2,3,FALSE,hen9kyv7,109,1,41,cheou7gu,p1,1,491,586,0,nan,kx2ceipx,p2,0,491,586,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
