round,shuffle_role,period_length,num_subperiods,gamma,mean_matching,max_info,players_per_group,game,regret,practice,session_code,subsession_id,id_in_subsession,tick,p1_code,p1_role,p1_strategy,p1_regret0,p1_regret1,p1_regret2,p1_target,p2_code,p2_role,p2_strategy,p2_regret0,p2_regret1,p2_regret2,p2_target,p3_code,p3_role,p3_strategy,p3_regret0,p3_regret1,p3_regret2,p3_target,p4_code,p4_role,p4_strategy,p4_regret0,p4_regret1,p4_regret2,p4_target,p5_code,p5_role,p5_strategy,p5_regret0,p5_regret1,p5_regret2,p5_target,p6_code,p6_role,p6_strategy,p6_regret0,p6_regret1,p6_regret2,p6_target,p7_code,p7_role,p7_strategy,p7_regret0,p7_regret1,p7_regret2,p7_target,p8_code,p8_role,p8_strategy,p8_regret0,p8_regret1,p8_regret2,p8_target,p9_code,p9_role,p9_strategy,p9_regret0,p9_regret1,p9_regret2,p9_target,p10_code,p10_role,p10_strategy,p10_regret0,p10_regret1,p10_regret2,p10_target,p11_code,p11_role,p11_strategy,p11_regret0,p11_regret1,p11_regret2,p11_target,p12_code,p12_role,p12_strategy,p12_regret0,p12_regret1,p12_regret2,p12_target,p13_code,p13_role,p13_strategy,p13_regret0,p13_regret1,p13_regret2,p13_target,p14_code,p14_role,p14_strategy,p14_regret0,p14_regret1,p14_regret2,p14_target
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,5,10,rur731xq,p1,1,600,500,0,nan,l7gc2m1a,p2,1,600,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,5,11,rur731xq,p1,1,600,500,0,nan,l7gc2m1a,p2,1,600,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,5,12,rur731xq,p1,1,600,500,0,nan,l7gc2m1a,p2,1,600,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,5,13,rur731xq,p1,1,600,500,0,nan,l7gc2m1a,p2,1,600,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,5,14,rur731xq,p1,1,600,500,0,nan,l7gc2m1a,p2,1,600,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,5,15,rur731xq,p1,1,600,500,0,nan,l7gc2m1a,p2,1,600,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,5,16,rur731xq,p1,1,600,500,0,nan,l7gc2m1a,p2,1,600,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,5,17,rur731xq,p1,1,600,500,0,nan,l7gc2m1a,p2,1,600,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,5,18,rur731xq,p1,1,600,500,0,nan,l7gc2m1a,p2,1,600,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,5,19,rur731xq,p1,1,600,500,0,nan,l7gc2m1a,p2,1,600,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,5,20,rur731xq,p1,1,600,500,0,nan,l7gc2m1a,p2,1,600,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,5,21,rur731xq,p1,1,600,500,0,nan,l7gc2m1a,p2,1,600,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,5,22,rur731xq,p1,1,600,500,0,nan,l7gc2m1a,p2,1,600,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,5,23,rur731xq,p1,1,600,500,0,nan,l7gc2m1a,p2,1,600,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,5,24,rur731xq,p1,1,600,500,0,nan,l7gc2m1a,p2,1,600,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,5,25,rur731xq,p1,1,600,500,0,nan,l7gc2m1a,p2,1,600,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,5,26,rur731xq,p1,1,600,500,0,nan,l7gc2m1a,p2,1,600,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,5,27,rur731xq,p1,1,600,500,0,nan,l7gc2m1a,p2,1,600,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,5,28,rur731xq,p1,1,600,500,0,nan,l7gc2m1a,p2,1,600,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,5,29,rur731xq,p1,1,600,500,0,nan,l7gc2m1a,p2,1,600,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,5,30,rur731xq,p1,1,600,500,0,nan,l7gc2m1a,p2,1,600,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,5,31,rur731xq,p1,1,600,500,0,nan,l7gc2m1a,p2,1,600,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,5,32,rur731xq,p1,1,600,500,0,nan,l7gc2m1a,p2,1,600,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,5,33,rur731xq,p1,1,600,500,0,nan,l7gc2m1a,p2,1,600,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,5,34,rur731xq,p1,1,600,500,0,nan,l7gc2m1a,p2,1,600,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,5,35,rur731xq,p1,1,600,500,0,nan,l7gc2m1a,p2,1,600,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,5,36,rur731xq,p1,1,600,500,0,nan,l7gc2m1a,p2,1,600,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,5,37,rur731xq,p1,1,600,500,0,nan,l7gc2m1a,p2,1,600,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,5,38,rur731xq,p1,1,600,500,0,nan,l7gc2m1a,p2,1,600,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,5,39,rur731xq,p1,1,600,500,0,nan,l7gc2m1a,p2,1,600,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,5,40,rur731xq,p1,1,600,500,0,nan,l7gc2m1a,p2,1,600,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,5,41,rur731xq,p1,1,600,500,0,nan,l7gc2m1a,p2,1,600,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,5,42,rur731xq,p1,1,600,500,0,nan,l7gc2m1a,p2,1,600,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,5,43,rur731xq,p1,1,600,500,0,nan,l7gc2m1a,p2,1,600,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,5,44,rur731xq,p1,1,600,500,0,nan,l7gc2m1a,p2,1,600,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,5,45,rur731xq,p1,1,600,500,0,nan,l7gc2m1a,p2,1,600,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,5,46,rur731xq,p1,1,600,500,0,nan,l7gc2m1a,p2,1,600,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,5,47,rur731xq,p1,1,600,500,0,nan,l7gc2m1a,p2,1,600,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,5,48,rur731xq,p1,1,600,500,0,nan,l7gc2m1a,p2,1,600,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,5,49,rur731xq,p1,0,600,500,0,nan,l7gc2m1a,p2,1,600,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,TRUE,300,50,1,FALSE,TRUE,2,BM2,3,FALSE,3vfdysx7,159,5,0,84r0wun0,p1,1,0,0,0,nan,w74jz1uz,p2,1,0,0,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,TRUE,300,50,1,FALSE,TRUE,2,BM2,3,FALSE,3vfdysx7,159,5,1,84r0wun0,p1,0,200,100,0,nan,w74jz1uz,p2,0,200,100,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,TRUE,300,50,1,FALSE,TRUE,2,BM2,3,FALSE,3vfdysx7,159,5,2,84r0wun0,p1,0,500,600,0,nan,w74jz1uz,p2,0,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,TRUE,300,50,1,FALSE,TRUE,2,BM2,3,FALSE,3vfdysx7,159,5,3,84r0wun0,p1,0,500,600,0,nan,w74jz1uz,p2,0,500,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,6,0,ubzqt70h,p1,1,0,0,0,nan,29dvartv,p2,0,0,0,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,6,1,ubzqt70h,p1,1,100,200,0,nan,29dvartv,p2,0,600,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,6,2,ubzqt70h,p1,1,100,200,0,nan,29dvartv,p2,0,600,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,6,3,ubzqt70h,p1,0,100,200,0,nan,29dvartv,p2,0,600,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,6,4,ubzqt70h,p1,0,100,200,0,nan,29dvartv,p2,1,475,425,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,6,5,ubzqt70h,p1,0,350,350,0,nan,29dvartv,p2,0,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,6,6,ubzqt70h,p1,0,267,300,0,nan,29dvartv,p2,0,400,380,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,6,7,ubzqt70h,p1,0,225,275,0,nan,29dvartv,p2,0,350,350,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,6,8,ubzqt70h,p1,0,200,260,0,nan,29dvartv,p2,1,314,329,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,6,9,ubzqt70h,p1,0,267,300,0,nan,29dvartv,p2,0,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,6,10,ubzqt70h,p1,0,243,286,0,nan,29dvartv,p2,0,288,313,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,6,11,ubzqt70h,p1,0,225,275,0,nan,29dvartv,p2,0,267,300,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,6,12,ubzqt70h,p1,0,211,267,0,nan,29dvartv,p2,1,250,290,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,6,13,ubzqt70h,p1,0,250,290,0,nan,29dvartv,p2,1,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,6,14,ubzqt70h,p1,0,282,309,0,nan,29dvartv,p2,1,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,6,15,ubzqt70h,p1,0,308,325,0,nan,29dvartv,p2,0,100,200,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,BM1,3,FALSE,3vfdysx7,158,6,16,ubzqt70h,p1,0,292,315,0,nan,29dvartv,p2,0,236,282,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
