round,shuffle_role,period_length,num_subperiods,gamma,mean_matching,max_info,players_per_group,game,regret,practice,session_code,subsession_id,id_in_subsession,tick,p1_code,p1_role,p1_strategy,p1_regret0,p1_regret1,p1_regret2,p1_target,p2_code,p2_role,p2_strategy,p2_regret0,p2_regret1,p2_regret2,p2_target,p3_code,p3_role,p3_strategy,p3_regret0,p3_regret1,p3_regret2,p3_target,p4_code,p4_role,p4_strategy,p4_regret0,p4_regret1,p4_regret2,p4_target,p5_code,p5_role,p5_strategy,p5_regret0,p5_regret1,p5_regret2,p5_target,p6_code,p6_role,p6_strategy,p6_regret0,p6_regret1,p6_regret2,p6_target,p7_code,p7_role,p7_strategy,p7_regret0,p7_regret1,p7_regret2,p7_target,p8_code,p8_role,p8_strategy,p8_regret0,p8_regret1,p8_regret2,p8_target,p9_code,p9_role,p9_strategy,p9_regret0,p9_regret1,p9_regret2,p9_target,p10_code,p10_role,p10_strategy,p10_regret0,p10_regret1,p10_regret2,p10_target,p11_code,p11_role,p11_strategy,p11_regret0,p11_regret1,p11_regret2,p11_target,p12_code,p12_role,p12_strategy,p12_regret0,p12_regret1,p12_regret2,p12_target,p13_code,p13_role,p13_strategy,p13_regret0,p13_regret1,p13_regret2,p13_target,p14_code,p14_role,p14_strategy,p14_regret0,p14_regret1,p14_regret2,p14_target
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,2,33,8lkkn1km,p1,0,113,133,53,nan,6ddmvn1u,p2,1,82,182,36,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,2,34,8lkkn1km,p1,0,113,138,50,nan,6ddmvn1u,p2,1,83,183,33,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,2,35,8lkkn1km,p1,1,112,141,47,nan,6ddmvn1u,p2,1,85,185,31,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,2,36,8lkkn1km,p1,1,88,113,100,nan,6ddmvn1u,p2,2,79,179,43,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,2,37,8lkkn1km,p1,1,78,111,111,nan,6ddmvn1u,p2,2,75,100,125,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,2,38,8lkkn1km,p1,1,70,110,120,nan,6ddmvn1u,p2,2,67,100,133,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,2,39,8lkkn1km,p1,2,64,109,127,nan,6ddmvn1u,p2,2,60,100,140,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,2,40,8lkkn1km,p1,2,150,25,125,nan,6ddmvn1u,p2,0,73,91,136,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,2,41,8lkkn1km,p1,2,154,23,123,nan,6ddmvn1u,p2,0,150,63,88,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,2,42,8lkkn1km,p1,2,157,21,121,nan,6ddmvn1u,p2,0,153,59,88,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,2,43,8lkkn1km,p1,2,160,20,120,nan,6ddmvn1u,p2,0,156,56,89,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,2,44,8lkkn1km,p1,0,163,19,119,nan,6ddmvn1u,p2,0,158,53,89,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,2,45,8lkkn1km,p1,0,117,133,50,nan,6ddmvn1u,p2,1,155,60,85,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,2,46,8lkkn1km,p1,0,116,137,47,nan,6ddmvn1u,p2,1,80,180,40,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,2,47,8lkkn1km,p1,0,115,140,45,nan,6ddmvn1u,p2,1,81,181,38,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,2,48,8lkkn1km,p1,1,114,143,43,nan,6ddmvn1u,p2,1,82,182,35,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,2,49,8lkkn1km,p1,1,67,117,117,nan,6ddmvn1u,p2,2,78,178,44,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,4,0,ik8xtd4h,p1,1,0,0,0,nan,dcws89me,p2,1,0,0,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,4,1,ik8xtd4h,p1,1,100,200,0,nan,dcws89me,p2,1,0,100,200,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,4,2,ik8xtd4h,p1,1,100,200,0,nan,dcws89me,p2,1,0,100,200,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,4,3,ik8xtd4h,p1,1,100,200,0,nan,dcws89me,p2,2,0,100,200,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,4,4,ik8xtd4h,p1,1,75,175,50,nan,dcws89me,p2,2,0,100,200,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,4,5,ik8xtd4h,p1,2,60,160,80,nan,dcws89me,p2,2,0,100,200,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,4,6,ik8xtd4h,p1,2,0,100,200,nan,dcws89me,p2,0,67,67,167,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,4,7,ik8xtd4h,p1,2,100,50,150,nan,dcws89me,p2,0,200,0,100,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,4,8,ik8xtd4h,p1,0,133,33,133,nan,dcws89me,p2,0,200,0,100,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,4,9,ik8xtd4h,p1,0,200,0,100,nan,dcws89me,p2,0,167,67,67,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,4,10,ik8xtd4h,p1,0,200,0,100,nan,dcws89me,p2,1,150,100,50,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,4,11,ik8xtd4h,p1,0,167,67,67,nan,dcws89me,p2,1,25,125,150,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,4,12,ik8xtd4h,p1,0,150,100,50,nan,dcws89me,p2,1,40,140,120,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,4,13,ik8xtd4h,p1,0,140,120,40,nan,dcws89me,p2,1,50,150,100,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,4,14,ik8xtd4h,p1,0,133,133,33,nan,dcws89me,p2,1,57,157,86,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,4,15,ik8xtd4h,p1,0,129,143,29,nan,dcws89me,p2,1,63,163,75,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,4,16,ik8xtd4h,p1,0,125,150,25,nan,dcws89me,p2,1,67,167,67,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,4,17,ik8xtd4h,p1,0,122,156,22,nan,dcws89me,p2,1,70,170,60,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,4,18,ik8xtd4h,p1,0,120,160,20,nan,dcws89me,p2,1,73,173,55,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,4,19,ik8xtd4h,p1,0,118,164,18,nan,dcws89me,p2,1,75,175,50,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,4,20,ik8xtd4h,p1,0,117,167,17,nan,dcws89me,p2,1,77,177,46,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,4,21,ik8xtd4h,p1,0,115,169,15,nan,dcws89me,p2,1,79,179,43,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,4,22,ik8xtd4h,p1,0,114,171,14,nan,dcws89me,p2,1,80,180,40,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,4,23,ik8xtd4h,p1,1,113,173,13,nan,dcws89me,p2,1,81,181,38,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,4,24,ik8xtd4h,p1,1,67,167,67,nan,dcws89me,p2,2,76,176,47,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,4,25,ik8xtd4h,p1,1,57,157,86,nan,dcws89me,p2,2,50,75,175,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,4,26,ik8xtd4h,p1,1,50,150,100,nan,dcws89me,p2,2,40,80,180,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,4,27,ik8xtd4h,p1,2,44,144,111,nan,dcws89me,p2,2,33,83,183,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,4,28,ik8xtd4h,p1,2,100,50,150,nan,dcws89me,p2,0,57,71,171,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,4,29,ik8xtd4h,p1,2,120,40,140,nan,dcws89me,p2,0,160,80,60,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,4,30,ik8xtd4h,p1,2,133,33,133,nan,dcws89me,p2,0,167,67,67,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,4,31,ik8xtd4h,p1,2,143,29,129,nan,dcws89me,p2,0,171,57,71,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,4,32,ik8xtd4h,p1,0,150,25,125,nan,dcws89me,p2,0,175,50,75,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,4,33,ik8xtd4h,p1,0,119,163,19,nan,dcws89me,p2,1,167,67,67,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,4,34,ik8xtd4h,p1,0,118,165,18,nan,dcws89me,p2,1,78,178,44,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,4,35,ik8xtd4h,p1,2,117,167,17,nan,dcws89me,p2,1,79,179,42,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,4,36,ik8xtd4h,p1,2,144,44,111,nan,dcws89me,p2,0,85,170,45,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,4,37,ik8xtd4h,p1,2,150,40,110,nan,dcws89me,p2,0,170,60,70,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,4,38,ik8xtd4h,p1,1,155,36,109,nan,dcws89me,p2,0,173,55,73,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,4,39,ik8xtd4h,p1,1,60,130,110,nan,dcws89me,p2,2,158,58,83,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,4,40,ik8xtd4h,p1,1,55,127,118,nan,dcws89me,p2,2,50,75,175,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,4,41,ik8xtd4h,p1,2,50,125,125,nan,dcws89me,p2,2,44,78,178,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,4,42,ik8xtd4h,p1,2,142,42,117,nan,dcws89me,p2,0,60,70,170,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,4,43,ik8xtd4h,p1,2,146,38,115,nan,dcws89me,p2,0,162,54,85,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,4,44,ik8xtd4h,p1,2,150,36,114,nan,dcws89me,p2,0,164,50,86,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,4,45,ik8xtd4h,p1,2,153,33,113,nan,dcws89me,p2,0,167,47,87,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,4,46,ik8xtd4h,p1,0,156,31,113,nan,dcws89me,p2,0,169,44,88,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,4,47,ik8xtd4h,p1,0,121,158,21,nan,dcws89me,p2,1,165,53,82,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,4,48,ik8xtd4h,p1,1,120,160,20,nan,dcws89me,p2,1,86,171,43,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TRUE,400,50,1,FALSE,TRUE,2,MV2,3,FALSE,jb5b2zsg,155,4,49,ik8xtd4h,p1,1,54,131,115,nan,dcws89me,p2,2,82,168,50,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,158,4,0,jfb5iw4l,p1,1,0,0,0,nan,7zk7stad,p2,0,0,0,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,158,4,1,jfb5iw4l,p1,1,0,200,100,nan,7zk7stad,p2,2,100,0,200,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,158,4,2,jfb5iw4l,p1,1,100,150,50,nan,7zk7stad,p2,2,100,0,200,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,158,4,3,jfb5iw4l,p1,0,133,133,33,nan,7zk7stad,p2,2,100,0,200,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,158,4,4,jfb5iw4l,p1,0,200,100,0,nan,7zk7stad,p2,1,67,67,167,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,158,4,5,jfb5iw4l,p1,2,150,50,100,nan,7zk7stad,p2,1,0,200,100,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TRUE,300,50,1,FALSE,TRUE,2,MV1,3,FALSE,jb5b2zsg,158,4,6,jfb5iw4l,p1,2,100,0,200,nan,7zk7stad,p2,0,100,150,50,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
